index,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,5,6,7,8
1482,0,0,781,862,0,0,0,0
1483,0,0,784,864,0,0,0,0
1484,0,0,787,865,0,0,0,0
1485,0,0,790,867,0,0,0,0
1486,0,0,793,871,0,0,0,0
1487,0,0,797,877,0,0,0,0
1488,0,0,801,880,0,0,0,0
1489,0,0,805,883,0,0,0,0
1490,0,0,809,885,0,0,0,0
1491,0,0,816,896,0,0,0,0
1492,0,0,818,900,0,0,0,0
1493,0,0,820,905,0,0,0,0
1494,0,0,822,910,0,0,0,0
1495,0,0,823,915,0,0,0,0
1496,0,0,824,921,0,0,0,0
1497,0,0,851,965,0,0,0,0
1498,0,0,864,980,0,0,0,0
1499,0,0,893,1003,0,0,0,0
1500,0,0,899,999,0,0,0,0
1501,0,0,899,994,0,0,0,0
1502,0,0,894,983,0,0,0,0
1503,0,0,881,966,0,0,0,0
1504,0,0,862,943,0,0,0,0
1505,0,0,839,900,0,0,0,0
1506,0,0,825,881,0,0,0,0
1507,0,0,809,860,0,0,0,0
1508,0,0,703,742,0,0,0,0
1509,0,0,689,727,0,0,0,0
1510,0,0,676,703,0,0,0,0
1511,0,0,664,689,0,0,0,0
1512,0,0,653,677,0,0,0,0
1513,0,0,637,666,0,0,0,0
1514,0,0,450,560,0,0,0,0
1515,0,0,443,552,0,0,0,0
1516,0,0,437,545,0,0,0,0
1517,0,0,430,538,0,0,0,0
1518,0,0,426,530,0,0,0,0
1519,0,0,422,525,0,0,0,0
1520,0,0,418,521,0,0,0,0
1521,0,0,413,514,0,0,0,0
1522,0,0,404,505,0,0,0,0
1523,0,0,377,488,0,0,0,0
1524,0,0,354,464,0,0,0,0
1525,0,0,334,445,0,0,0,0
1526,0,0,336,436,0,0,0,0
1527,0,0,328,419,0,0,0,0
1528,0,0,320,397,0,0,0,0
1529,0,0,313,387,0,0,0,0
1530,0,0,307,378,0,0,0,0
1531,0,0,303,372,0,0,0,0
1532,0,0,299,367,0,0,0,0
1533,0,0,298,366,0,0,0,0
1534,0,0,297,366,0,0,0,0
1535,0,0,298,367,0,0,0,0
1536,0,0,300,369,0,0,0,0
1537,0,0,302,372,0,0,0,0
1538,0,0,299,371,0,0,0,0
1539,0,0,291,364,0,0,0,0
1540,0,0,270,345,0,0,0,0
1541,0,0,236,321,0,0,0,0
1542,0,0,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,0
1545,0,0,0,0,0,0,0,0
1546,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0
1548,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0
1552,0,0,0,0,0,0,0,0
1553,0,0,0,0,0,0,0,0
1554,0,0,0,0,0,0,0,0
1555,0,0,0,0,0,0,0,0
1556,0,0,0,0,0,0,0,0
1557,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0
1567,0,0,0,0,0,0,0,0
1568,0,0,0,0,0,0,0,0
1569,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0
1571,0,0,0,0,0,0,0,0
1572,0,0,0,0,0,0,0,0
1573,0,0,0,0,0,0,0,0
1574,0,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0
1576,0,0,0,0,0,0,0,0
1577,0,0,0,0,0,0,0,0
1578,0,0,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,0,0,0
1592,0,0,0,0,0,0,0,0
1593,0,0,0,0,0,0,0,0
1594,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0
1596,0,0,0,0,0,0,0,0
1597,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0
1601,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0
1608,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0
1614,0,0,0,0,0,0,0,0
1615,0,0,0,0,0,0,0,0
1616,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0
1621,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0
1627,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0
1631,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0
1634,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0
1636,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0
1642,0,0,0,0,0,0,0,0
1643,0,0,0,0,0,0,0,0
1644,0,0,0,0,0,0,0,0
